episode,reward_obtained
1156,-0.48
1157,-2.24
1158,-0.879999
1159,-0.0400001
1160,-2.64
1161,-7.08
1162,0.32
1163,-1.4
1164,-0.2
1165,-6.59999
1166,-0.24
1167,-1.68
1168,-0.16
1169,0.24
1170,-1.96
1171,-1.76
1172,-0.48
1173,-3.64
1174,-2.12
1175,-4.24
1176,0.4
1177,-3.76
1178,0.48
1179,-4.8
1180,-1.28
1181,-3.16
1182,-0.48
1183,-3.72
1184,-4.92
1185,-1.92
1186,-3.28
1187,-5.28
1188,-0.839999
1189,-5.2
1190,-5.16
1191,-0.799999
1192,-3.04
1193,-4.56
1194,-2.16
1195,-3.16
1196,0.44
1197,-2.48
1198,-0.879999
1199,-0.919999
1200,-5.4
1201,0.52
1202,-0.919999
1203,-1.72
1204,-1.16
1205,0.32
1206,-2.16
1207,-0.879999
1208,-0.6
1209,-1.24
1210,-3.52
1211,-6.15999
1212,0.72
1213,-7.91999
1214,0.36
1215,-0.0400001
1216,-0.919999
1217,-1.19209e-07
1218,-0.0400001
1219,-2.04
1220,-0.52
1221,-0.64
1222,-1.2
1223,-0.16
1224,-2.68
1225,-1.08
1226,-1.2
1227,-0.999999
1228,-0.16
1229,-2.12
1230,-1.88
1231,-0.56
1232,-3.72
1233,-1.16
1234,-1.92
1235,-0.839999
1236,-0.919999
1237,-1.4
1238,0.24
1239,-0.2
1240,-0.08
1241,0.52
1242,0.36
1243,0.0799999
1244,0.52
1245,-1.16
1246,-1.56
1247,0.44
1248,-0.64
1249,-0.64
1250,0.12
1251,0.0399998
1252,-1.76
1253,0.0399998
1254,-0.679999
1255,-0.48
1256,-0.959999
1257,-4.04
1258,-2.56
1259,-1.64
1260,-0.919999
1261,-1.36
1262,-4.16
1263,-0.2
1264,-0.799999
1265,0.32
1266,0.12
1267,-0.56
1268,-1.52
1269,-0.799999
1270,-1.19209e-07
1271,-1.84
1272,0.2
1273,-6.08
1274,0.52
1275,-1.24
1276,0.12
1277,0.4
1278,-1.52
1279,-0.12
1280,-2
1281,0.56
1282,-1.19209e-07
1283,-1.68
1284,0.0399998
1285,-0.16
1286,0.64
1287,0.16
1288,-0.879999
1289,-1.68
1290,-0.24
1291,-0.44
1292,0.0799999
1293,0.2
1294,-1.24
1295,-2.32
1296,0.52
1297,-0.44
1298,-0.24
1299,0.32
1300,0.0799999
1301,-0.64
1302,-1.08
1303,-2.32
1304,-0.12
1305,-0.48
1306,0.24
1307,-1.12
1308,0.68
1309,0.72
1310,-0.799999
1311,-0.16
1312,-0.24
1313,-0.44
1314,-0.44
1315,-0.839999
1316,0.52
1317,0.0399998
1318,0.52
1319,-1.4
1320,-0.48
1321,-0.32
1322,-0.52
1323,-2.32
1324,-1.44
1325,-4.76
1326,-4.92
1327,0.16
1328,-0.0400001
1329,0.48
1330,-1.19209e-07
1331,-0.24
1332,-0.08
1333,0.4
1334,-0.12
1335,-0.2
1336,-2.44
1337,-1.52
1338,0.16
1339,-0.999999
1340,-0.879999
1341,-0.0400001
1342,-1.84
1343,-0.879999
1344,0.44
1345,-0.919999
1346,-2.76
1347,-3
1348,-0.28
1349,-1.52
1350,-0.759999
1351,0.68
